區域,鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,交易年月,交易年,交易月,交易日,交易西曆,交易屋齡(years),交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建築完成年,建築完成月,建築完成日,建築完成西曆,today,屋齡,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,每平方公尺單價,車位類別,車位,車位移轉總面積平方公尺,車位總價元
台中市,南區,房地(土地+建物),臺中市南區崇倫北街27巷1~50號,57,住,10203,2013,3,1,2013/3/1,31.51,土地2建物1車位0,全,3,透天厝,住商用,鋼筋混凝土造,700320,1981,3,20,1981/3/20,2015/9/18,34.02,103.54,4,2,3,有,無,9410000,90883,,無,0,0
台中市,北區,房地(土地+建物),臺中市北區英才路201~250號,90,住,10203,2013,3,1,2013/3/1,30.59,土地1建物1車位0,全,5,透天厝,住商用,鋼筋混凝土造,710225,1982,2,25,1982/2/25,2015/9/18,33.1,327.96,6,3,4,有,無,18000000,54885,,無,0,0
台中市,梧棲區,房地(土地+建物),臺中市梧棲區仁美街255巷51~100號,27.38,住,10203,2013,3,1,2013/3/1,29.67,土地1建物1車位0,五層,5,公寓(5樓含以下無電梯),國民住宅,鋼筋混凝土造,720203,1983,2,3,1983/2/3,2015/9/18,32.18,82.3,3,2,2,有,有,1080000,13123,,無,0,0
台中市,北區,房地(土地+建物),臺中市北區文心路四段201~250號,77,住,10203,2013,3,1,2013/3/1,29.1,土地1建物1車位0,全,5,透天厝,住商用,鋼筋混凝土造,720831,1983,8,31,1983/8/31,2015/9/18,31.61,325.89,8,9,10,有,無,25000000,76713,,無,0,0
台中市,北區,房地(土地+建物),臺中市北區文心路四段201~250號,77,住,10203,2013,3,1,2013/3/1,29.1,土地1建物1車位0,全,5,透天厝,住商用,鋼筋混凝土造,720831,1983,8,31,1983/8/31,2015/9/18,31.61,308.52,8,9,10,有,無,25000000,81032,,無,0,0
台中市,大里區,房地(土地+建物),臺中市大里區長春路39巷17弄1~50號,82.18,住,10203,2013,3,1,2013/3/1,28.44,土地1建物1車位0,全,2,透天厝,住家用,加強磚造,730501,1984,5,1,1984/5/1,2015/9/18,30.95,135.31,4,3,2,有,無,7600000,56167,,無,0,0
台中市,北區,房地(土地+建物),臺中市北區錦中街1~50號,26.58,住,10203,2013,3,1,2013/3/1,27.56,土地8建物1車位0,九層,13,住宅大樓(11層含以上有電梯),國民住宅,鋼筋混凝土造,740323,1985,3,23,1985/3/23,2015/9/18,30.07,106.91,3,2,2,有,有,4000000,37415,,無,0,0
台中市,北區,房地(土地+建物),臺中市北區錦中街51~100號,15.41,住,10203,2013,3,1,2013/3/1,27.56,土地8建物1車位0,二層,12,住宅大樓(11層含以上有電梯),國民住宅,鋼筋混凝土造,740323,1985,3,23,1985/3/23,2015/9/18,30.07,60.83,3,2,2,有,有,1800000,29591,,無,0,0
台中市,北屯區,房地(土地+建物),臺中市北屯區文昌東十一街1~50號,23.48,住,10203,2013,3,1,2013/3/1,27.26,土地1建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,740711,1985,7,11,1985/7/11,2015/9/18,29.77,98.36,3,2,1,有,無,2170000,22062,,無,0,0
台中市,北區,房地(土地+建物),臺中市北區陝西東一街1~50號,22.4,住,10203,2013,3,1,2013/3/1,25.37,土地1建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,760611,1987,6,11,1987/6/11,2015/9/18,27.88,94.16,3,2,2,有,無,2100000,22302,,無,0,0
台中市,西區,房地(土地+建物),臺中市西區公益北街1~50號,12.6,住,10203,2013,3,1,2013/3/1,25.29,土地1建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,760709,1987,7,9,1987/7/9,2015/9/18,27.81,56.87,2,1,1,有,無,1990000,34992,,無,0,0
台中市,太平區,房地(土地+建物),臺中市太平區東村六街22巷25弄1~50號,138.91,住,10203,2013,3,1,2013/3/1,24.99,土地1建物1車位0,全,2,透天厝,住家用,加強磚造,761029,1987,10,29,1987/10/29,2015/9/18,27.5,138.36,7,2,3,有,無,9000000,65048,,無,0,0
台中市,西屯區,房地(土地+建物),臺中市西屯區大容東街151~200號,28,住,10203,2013,3,1,2013/3/1,24.88,土地1建物1車位0,一層，騎樓,5,店面(店鋪),住家用,鋼筋混凝土造,761208,1987,12,8,1987/12/8,2015/9/18,27.4,106.01,0,1,1,有,有,15000000,141496,,無,0,0
台中市,烏日區,房地(土地+建物)+車位,臺中市烏日區信義路279巷8弄1~50號,77.03,住,10203,2013,3,1,2013/3/1,24.8,土地1建物1車位1,全,4,透天厝,住家用,鋼筋混凝土造,770110,1988,1,10,1988/1/10,2015/9/18,27.31,151.62,3,2,3,有,無,2400000,15829,一樓平面,有,0,0
台中市,北區,房地(土地+建物),臺中市北區國強街101~150號,26.88,住,10203,2013,3,1,2013/3/1,24.72,土地1建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,770210,1988,2,10,1988/2/10,2015/9/18,27.23,113.46,3,2,2,有,有,1615000,14234,,無,0,0
台中市,北屯區,房地(土地+建物),臺中市北屯區水湳里大連北街65巷1~50號,100,住,10203,2013,3,1,2013/3/1,24.72,土地1建物1車位0,全,2,透天厝,住家用,加強磚造,770210,1988,2,10,1988/2/10,2015/9/18,27.23,144.19,4,1,3,有,無,7800000,54095,,無,0,0
台中市,北區,房地(土地+建物),臺中市北區衛道五街1~50號,118,住,10203,2013,3,1,2013/3/1,24.28,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,770719,1988,7,19,1988/7/19,2015/9/18,26.79,199.09,3,2,3,有,有,14350000,72078,,無,0,0
台中市,北屯區,房地(土地+建物),臺中市北屯區國強街181巷1~50號,25,住,10203,2013,3,1,2013/3/1,23.77,土地1建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,780124,1989,1,24,1989/1/24,2015/9/18,26.28,86.64,3,2,1,有,無,2550000,29432,,無,0,0
台中市,北屯區,房地(土地+建物)+車位,臺中市北屯區平田里遼寧路一段31巷1~50號,32.19,住,10203,2013,3,1,2013/3/1,22.72,土地2建物1車位1,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,790220,1990,2,20,1990/2/20,2015/9/18,25.23,134.76,3,2,2,有,有,4580000,33986,坡道平面,有,0,0
台中市,北屯區,房地(土地+建物)+車位,臺中市北屯區文昌東八街1~50號,24.67,住,10203,2013,3,1,2013/3/1,22.71,土地2建物1車位1,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,790222,1990,2,22,1990/2/22,2015/9/18,25.22,140.37,4,2,2,有,有,4600000,32771,坡道平面,有,0,0
台中市,西屯區,房地(土地+建物),臺中市西屯區工業區一路58巷11弄1~50號,6.21,住,10203,2013,3,1,2013/3/1,21.18,土地1建物1車位0,四層,12,套房(1房1廳1衛),住家用,鋼筋混凝土造,800911,1991,9,11,1991/9/11,2015/9/18,23.69,36.75,0,0,0,無,無,1180000,32109,,無,0,0
台中市,南屯區,房地(土地+建物),臺中市南屯區東興西街1~50號,5.19,住,10203,2013,3,1,2013/3/1,20.95,土地1建物1車位0,七層,12,套房(1房1廳1衛),住家用,鋼筋混凝土造,801206,1991,12,6,1991/12/6,2015/9/18,23.46,45.12,0,0,0,無,有,1650000,36569,,無,0,0
台中市,沙鹿區,房地(土地+建物),臺中市沙鹿區福田北街63巷1~50號,113.33,住,10203,2013,3,1,2013/3/1,20.4,土地8建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,810625,1992,6,25,1992/6/25,2015/9/18,22.91,165.76,4,2,3,有,無,4200000,25338,,無,0,0
台中市,北屯區,房地(土地+建物),臺中市北屯區同榮路318巷1~50號,18.74,住,10203,2013,3,1,2013/3/1,20.24,土地1建物1車位0,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,810824,1992,8,24,1992/8/24,2015/9/18,22.75,109.48,8,0,8,有,有,5600000,51151,,無,0,0
台中市,北屯區,房地(土地+建物),臺中市北屯區中清路51~100號,9.23,住,10203,2013,3,1,2013/3/1,20.08,土地1建物1車位0,九層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,811020,1992,10,20,1992/10/20,2015/9/18,22.6,104.64,3,2,2,有,有,3850000,36793,,無,0,0
台中市,潭子區,房地(土地+建物),臺中市潭子區頭家路101~150號,22.19,住,10203,2013,3,1,2013/3/1,20.02,土地1建物1車位0,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,811114,1992,11,14,1992/11/14,2015/9/18,22.53,124.02,3,1,2,有,有,3250000,26208,,無,0,0
台中市,東區,房地(土地+建物),臺中市東區東英15街151~200號,27.83,住,10203,2013,3,1,2013/3/1,19.93,土地2建物2車位0,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,811217,1992,12,17,1992/12/17,2015/9/18,22.44,155.09,3,2,2,有,有,3500000,22568,,無,0,0
台中市,太平區,房地(土地+建物),臺中市太平區文林街35巷1~50號,88.22,其他,10203,2013,3,1,2013/3/1,19.58,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,820424,1993,4,24,1993/4/24,2015/9/18,22.09,144.43,4,3,3,有,有,4500000,31157,,無,0,0
台中市,南屯區,房地(土地+建物)+車位,臺中市南屯區東興路二段3巷17弄1~50號,27.45,住,10203,2013,3,1,2013/3/1,19.36,土地3建物1車位1,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,820716,1993,7,16,1993/7/16,2015/9/18,21.87,102.12,3,2,2,有,有,4100000,40149,坡道平面,有,0,0
台中市,北區,房地(土地+建物)+車位,臺中市北區華中街1~50號,25.88,住,10203,2013,3,1,2013/3/1,19.21,土地1建物1車位1,一層，騎樓,7,華廈(10層含以下有電梯),住商用,鋼筋混凝土造,820909,1993,9,9,1993/9/9,2015/9/18,21.72,162.69,3,2,2,有,有,6500000,39953,升降機械,有,0,0
台中市,南區,房地(土地+建物),臺中市南區崇倫北街151~200號,11.62,住,10203,2013,3,1,2013/3/1,18.97,土地1建物1車位0,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,821206,1993,12,6,1993/12/6,2015/9/18,21.48,82.94,2,1,1,有,無,2600000,31348,,無,0,0
台中市,西屯區,房地(土地+建物)+車位,臺中市西屯區四川西二街1~50號,18.89,住,10203,2013,3,1,2013/3/1,18.95,土地1建物1車位1,二層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,821216,1993,12,16,1993/12/16,2015/9/18,21.46,108.7,2,1,1,有,無,3480000,32015,升降機械,有,0,0
台中市,西屯區,房地(土地+建物),臺中市西屯區安和路101~150號,16.13,住,10203,2013,3,1,2013/3/1,18.93,土地2建物1車位0,七層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,821222,1993,12,22,1993/12/22,2015/9/18,21.44,122.11,3,2,2,有,有,6460000,52903,,無,0,0
台中市,大雅區,房地(土地+建物),臺中市大雅區民權街39巷1~50號,10.12,住,10203,2013,3,1,2013/3/1,18.91,土地1建物1車位0,九層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,821231,1993,12,31,1993/12/31,2015/9/18,21.42,66.67,2,2,1,有,有,1900000,28499,,無,0,0
台中市,太平區,房地(土地+建物),臺中市太平區太平七街1~50號,41.28,住,10203,2013,3,1,2013/3/1,18.89,土地1建物1車位0,一層,5,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,830107,1994,1,7,1994/1/7,2015/9/18,21.4,85.95,2,2,1,有,無,2000000,23269,,無,0,0
台中市,太平區,房地(土地+建物),臺中市太平區太平七街1~50號,41.28,住,10203,2013,3,1,2013/3/1,18.89,土地1建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,830107,1994,1,7,1994/1/7,2015/9/18,21.4,122.17,4,2,2,有,無,2500000,20463,,無,0,0
台中市,南屯區,房地(土地+建物)+車位,臺中市南屯區文山十街51~100號,17.67,住,10203,2013,3,1,2013/3/1,18.78,土地1建物1車位1,四層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,830215,1994,2,15,1994/2/15,2015/9/18,21.3,119.26,3,2,2,有,有,3880000,32534,坡道機械,有,0,0
台中市,北屯區,房地(土地+建物)+車位,臺中市北屯區柳陽東街51~100號,14.59,住,10203,2013,3,1,2013/3/1,18.61,土地1建物1車位1,四層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,830419,1994,4,19,1994/4/19,2015/9/18,21.12,114.1,3,2,1,有,有,5150000,45136,坡道機械,有,0,0
台中市,北屯區,房地(土地+建物)+車位,臺中市北屯區松順一街1~50號,25.38,住,10203,2013,3,1,2013/3/1,18.46,土地1建物1車位1,十層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,830614,1994,6,14,1994/6/14,2015/9/18,20.97,164.35,4,2,2,有,有,7800000,47460,坡道平面,有,0,0
台中市,南屯區,房地(土地+建物)+車位,臺中市南屯區萬和路一段1~50號,115.77,住,10203,2013,3,1,2013/3/1,18.26,土地1建物1車位1,全,4,透天厝,住商用,鋼筋混凝土造,830825,1994,8,25,1994/8/25,2015/9/18,20.78,313.58,4,2,5,有,有,24800000,79087,坡道平面,有,0,0
台中市,西區,房地(土地+建物)+車位,臺中市西區公益路351~400號,10.67,住,10203,2013,3,1,2013/3/1,18.26,土地1建物1車位1,一層，二層，騎樓,16,店面(店鋪),住商用,鋼筋混凝土造,830825,1994,8,25,1994/8/25,2015/9/18,20.78,134.87,0,2,1,有,有,25000000,185364,坡道平面,有,0,0
台中市,西區,房地(土地+建物)+車位,臺中市西區公益路351~400號,12.28,住,10203,2013,3,1,2013/3/1,18.26,土地1建物1車位2,一層，二層，騎樓,16,店面(店鋪),住商用,鋼筋混凝土造,830825,1994,8,25,1994/8/25,2015/9/18,20.78,152.66,0,2,1,有,有,26000000,170313,坡道平面,有,0,0
台中市,西屯區,房地(土地+建物)+車位,臺中市西屯區福瑞街51~100號,14.83,住,10203,2013,3,1,2013/3/1,18.26,土地2建物1車位1,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,830825,1994,8,25,1994/8/25,2015/9/18,20.78,134.5,4,2,2,有,有,3900000,28996,坡道機械,有,0,0
台中市,神岡區,房地(土地+建物)+車位,臺中市豐原區大漢街51~100號,15.17,住,10203,2013,3,1,2013/3/1,18.25,土地1建物1車位1,七層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,830901,1994,9,1,1994/9/1,2015/9/18,20.76,108.03,3,2,2,有,有,2500000,23142,升降機械,有,0,0
台中市,北區,房地(土地+建物)+車位,臺中市北區梅川西路四段101~150號,15.13,住,10203,2013,3,1,2013/3/1,18.02,土地1建物2車位2,七層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,831122,1994,11,22,1994/11/22,2015/9/18,20.54,172.82,3,2,2,有,有,7000000,40505,坡道平面,有,0,0
台中市,西區,房地(土地+建物)+車位,臺中市西區三民路一段50巷1~50號,8.77,住,10203,2013,3,1,2013/3/1,17.88,土地2建物1車位2,三層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,840113,1995,1,13,1995/1/13,2015/9/18,20.4,108.97,0,0,0,無,有,2270000,20831,坡道機械,有,8.52,0
台中市,南區,房地(土地+建物),臺中市南區南和路151~200號,7.34,住,10203,2013,3,1,2013/3/1,17.72,土地1建物1車位0,十四層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,840315,1995,3,15,1995/3/15,2015/9/18,20.23,102.4,3,1,1,有,有,3250000,31738,,無,0,0
台中市,南屯區,房地(土地+建物)+車位,臺中市南屯區五權西路二段692巷1~50號,17.92,商,10203,2013,3,1,2013/3/1,17.68,土地1建物1車位1,五層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,840328,1995,3,28,1995/3/28,2015/9/18,20.19,182.68,4,2,2,有,有,8550000,46803,坡道機械,有,0,0
台中市,潭子區,房地(土地+建物),臺中市潭子區復興路一段1~50號,15.96,住,10203,2013,3,1,2013/3/1,17.66,土地1建物1車位0,三層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,840406,1995,4,6,1995/4/6,2015/9/18,20.17,89.26,3,2,2,有,無,3350000,37531,,無,0,0
台中市,潭子區,房地(土地+建物)+車位,臺中市潭子區榮興街1~50號,33.33,住,10203,2013,3,1,2013/3/1,17.54,土地1建物1車位1,五層，六層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,840520,1995,5,20,1995/5/20,2015/9/18,20.05,196.87,4,2,3,有,有,6400000,32509,坡道平面,有,0,0
台中市,北區,房地(土地+建物)+車位,臺中市北區漢陽街1~50號,22.24,住,10203,2013,3,1,2013/3/1,17.53,土地1建物1車位3,一層，騎樓,7,華廈(10層含以下有電梯),住商用,鋼筋混凝土造,840523,1995,5,23,1995/5/23,2015/9/18,20.04,135.37,0,0,1,無,有,7050000,52079,升降機械,有,0,0
台中市,東勢區,房地(土地+建物)+車位,臺中市東勢區文新街278巷1~50號,23.51,住,10203,2013,3,1,2013/3/1,17.01,土地2建物1車位1,八層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,841201,1995,12,1,1995/12/1,2015/9/18,19.53,129.84,3,1,2,有,有,1800000,13863,其他,有,0,0
台中市,北區,房地(土地+建物)+車位,臺中市北區進化北路351~400號,20.13,商,10203,2013,3,1,2013/3/1,16.98,土地1建物1車位2,十四層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,841215,1995,12,15,1995/12/15,2015/9/18,19.49,295.16,5,2,2,有,有,10800000,36590,坡道平面,有,0,0
台中市,龍井區,房地(土地+建物)+車位,臺中市龍井區竹師路一段260巷19弄1~50號,14.04,住,10203,2013,3,1,2013/3/1,16.7,土地2建物1車位1,一層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,850327,1996,3,27,1996/3/27,2015/9/18,19.21,90.03,2,1,1,有,有,1350000,14995,坡道機械,有,0,0
台中市,南屯區,房地(土地+建物)+車位,臺中市南屯區河南路四段501~550號,15.45,住,10203,2013,3,1,2013/3/1,16.48,土地1建物1車位2,五層,20,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,850615,1996,6,15,1996/6/15,2015/9/18,18.99,213.92,4,2,2,有,有,10200000,47681,坡道機械,有,0,0
台中市,北區,房地(土地+建物),臺中市北區五權路201~250號,1420,商,10203,2013,3,1,2013/3/1,16.46,土地1建物10車位0,地下一層,10,辦公商業大樓,商業用,鋼筋混凝土造,850624,1996,6,24,1996/6/24,2015/9/18,18.97,8132.53,0,0,0,無,無,330000000,40578,,無,0,0
台中市,北屯區,房地(土地+建物)+車位,臺中市北屯區文心路四段801~850號,7.3,商,10203,2013,3,1,2013/3/1,16.45,土地1建物1車位1,十五層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,850627,1996,6,27,1996/6/27,2015/9/18,18.96,129.02,3,2,2,有,有,5000000,38754,坡道機械,有,0,0
台中市,豐原區,房地(土地+建物),臺中市豐原區圓環北路二段101~150號,9.65,住,10203,2013,3,1,2013/3/1,16.39,土地1建物1車位0,八層,20,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,850717,1996,7,17,1996/7/17,2015/9/18,18.91,85.92,3,1,2,有,有,2200000,25605,,無,0,0
台中市,北區,房地(土地+建物)+車位,臺中市北屯區北屯路1~50號,67.24,商,10203,2013,3,1,2013/3/1,16.31,土地1建物1車位8,三層,12,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,850819,1996,8,19,1996/8/19,2015/9/18,18.82,846.48,4,4,3,有,有,32500000,38394,升降機械,有,0,0
台中市,北區,房地(土地+建物)+車位,臺中市北區梅亭東街1~50號,19.93,住,10203,2013,3,1,2013/3/1,15.87,土地1建物1車位1,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,860130,1997,1,30,1997/1/30,2015/9/18,18.38,118.66,3,2,2,有,有,4500000,37923,升降機械,有,6.23,0
台中市,西屯區,房地(土地+建物)+車位,臺中市西屯區福順路101~150號,12.6,住,10203,2013,3,1,2013/3/1,15.38,土地1建物1車位1,三層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,860728,1997,7,28,1997/7/28,2015/9/18,17.89,119.49,1,1,1,有,有,4060000,33978,坡道平面,有,0,0
台中市,西區,房地(土地+建物)+車位,臺中市西區向上路一段451~500號,17.21,住,10203,2013,3,1,2013/3/1,15.03,土地1建物1車位1,十層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,861205,1997,12,5,1997/12/5,2015/9/18,17.54,164.81,4,2,2,有,有,7800000,47327,坡道機械,有,0,0
台中市,清水區,房地(土地+建物),臺中市清水區吳厝六街37巷51~100號,102.87,農,10203,2013,3,1,2013/3/1,14.66,土地3建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,870420,1998,4,20,1998/4/20,2015/9/18,17.17,141.37,4,2,3,有,有,3850000,27234,,無,0,0
台中市,北屯區,房地(土地+建物)+車位,臺中市北屯區綏遠路二段201~250號,18.08,住,10203,2013,3,1,2013/3/1,14.55,土地1建物1車位1,三層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,870602,1998,6,2,1998/6/2,2015/9/18,17.06,131.44,3,2,2,有,有,5000000,38040,坡道機械,有,0,0
台中市,西區,房地(土地+建物)+車位,臺中市西區精誠五街1~50號,5.36,住,10203,2013,3,1,2013/3/1,14.39,土地1建物1車位1,十一層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,870731,1998,7,31,1998/7/31,2015/9/18,16.9,59.63,1,1,1,有,有,2450000,41087,坡道機械,有,0,0
